"id","original_url","normalized_url","source_domain","source_list_file","source_list_row","scraped_status","http_error_if_known","error_message_if_known","source_scraped_file","current_knowledge_file","source_file_type","detected_category","source_of_truth_level","trust_label","content_quality","needs_future_rescrape","rescrape_reason","imported_at","last_scraped_at","duplicate_group_id","notes"
"url_001497","https://electronics.stackexchange.com/questions/8427","https://electronics.stackexchange.com/questions/8427","electronics.stackexchange.com","urls.txt","urls.txt:5060","failed","403","The remote server returned an error: (403) Forbidden.",,,"unknown","12_forums_peer_review","5_engineering_forum_peer_review","peer_review","unknown","true","http_403","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_001498","https://electronics.stackexchange.com/questions/8428","https://electronics.stackexchange.com/questions/8428","electronics.stackexchange.com","urls.txt","urls.txt:5061","failed","403","The remote server returned an error: (403) Forbidden.",,,"unknown","12_forums_peer_review","5_engineering_forum_peer_review","peer_review","unknown","true","http_403","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_001499","https://electronics.stackexchange.com/questions/8429","https://electronics.stackexchange.com/questions/8429","electronics.stackexchange.com","urls.txt","urls.txt:5062","failed","403","The remote server returned an error: (403) Forbidden.",,,"unknown","12_forums_peer_review","5_engineering_forum_peer_review","peer_review","unknown","true","http_403","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_001500","https://electronics.stackexchange.com/questions/8430","https://electronics.stackexchange.com/questions/8430","electronics.stackexchange.com","urls.txt","urls.txt:5063","failed","403","The remote server returned an error: (403) Forbidden.",,,"unknown","12_forums_peer_review","5_engineering_forum_peer_review","peer_review","unknown","true","http_403","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_001501","https://electronics.stackexchange.com/questions/8431","https://electronics.stackexchange.com/questions/8431","electronics.stackexchange.com","urls.txt","urls.txt:5064","failed","403","The remote server returned an error: (403) Forbidden.",,,"unknown","12_forums_peer_review","5_engineering_forum_peer_review","peer_review","unknown","true","http_403","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_001502","https://electronics.stackexchange.com/questions/8432","https://electronics.stackexchange.com/questions/8432","electronics.stackexchange.com","urls.txt","urls.txt:5065","failed","403","The remote server returned an error: (403) Forbidden.",,,"unknown","12_forums_peer_review","5_engineering_forum_peer_review","peer_review","unknown","true","http_403","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_001503","https://electronics.stackexchange.com/questions/8433","https://electronics.stackexchange.com/questions/8433","electronics.stackexchange.com","urls.txt","urls.txt:5066","failed","403","The remote server returned an error: (403) Forbidden.",,,"unknown","12_forums_peer_review","5_engineering_forum_peer_review","peer_review","unknown","true","http_403","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_001504","https://electronics.stackexchange.com/questions/8434","https://electronics.stackexchange.com/questions/8434","electronics.stackexchange.com","urls.txt","urls.txt:5067","failed","403","The remote server returned an error: (403) Forbidden.",,,"unknown","12_forums_peer_review","5_engineering_forum_peer_review","peer_review","unknown","true","http_403","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_001505","https://electronics.stackexchange.com/questions/8435","https://electronics.stackexchange.com/questions/8435","electronics.stackexchange.com","urls.txt","urls.txt:5068","failed","403","The remote server returned an error: (403) Forbidden.",,,"unknown","12_forums_peer_review","5_engineering_forum_peer_review","peer_review","unknown","true","http_403","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_001506","https://electronics.stackexchange.com/questions/8436","https://electronics.stackexchange.com/questions/8436","electronics.stackexchange.com","urls.txt","urls.txt:5069","failed","403","The remote server returned an error: (403) Forbidden.",,,"unknown","12_forums_peer_review","5_engineering_forum_peer_review","peer_review","unknown","true","http_403","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_001507","https://electronics.stackexchange.com/questions/8437","https://electronics.stackexchange.com/questions/8437","electronics.stackexchange.com","urls.txt","urls.txt:5070","failed","403","The remote server returned an error: (403) Forbidden.",,,"unknown","12_forums_peer_review","5_engineering_forum_peer_review","peer_review","unknown","true","http_403","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_001508","https://electronics.stackexchange.com/questions/8438","https://electronics.stackexchange.com/questions/8438","electronics.stackexchange.com","urls.txt","urls.txt:5071","failed","403","The remote server returned an error: (403) Forbidden.",,,"unknown","12_forums_peer_review","5_engineering_forum_peer_review","peer_review","unknown","true","http_403","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_001509","https://electronics.stackexchange.com/questions/8439","https://electronics.stackexchange.com/questions/8439","electronics.stackexchange.com","urls.txt","urls.txt:5072","failed","403","The remote server returned an error: (403) Forbidden.",,,"unknown","12_forums_peer_review","5_engineering_forum_peer_review","peer_review","unknown","true","http_403","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_001510","https://electronics.stackexchange.com/questions/8440","https://electronics.stackexchange.com/questions/8440","electronics.stackexchange.com","urls.txt","urls.txt:5073","failed","403","The remote server returned an error: (403) Forbidden.",,,"unknown","12_forums_peer_review","5_engineering_forum_peer_review","peer_review","unknown","true","http_403","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_001511","https://electronics.stackexchange.com/questions/8441","https://electronics.stackexchange.com/questions/8441","electronics.stackexchange.com","urls.txt","urls.txt:5074","failed","403","The remote server returned an error: (403) Forbidden.",,,"unknown","12_forums_peer_review","5_engineering_forum_peer_review","peer_review","unknown","true","http_403","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_001512","https://electronics.stackexchange.com/questions/8442","https://electronics.stackexchange.com/questions/8442","electronics.stackexchange.com","urls.txt","urls.txt:5075","failed","403","The remote server returned an error: (403) Forbidden.",,,"unknown","12_forums_peer_review","5_engineering_forum_peer_review","peer_review","unknown","true","http_403","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_001513","https://electronics.stackexchange.com/questions/8443","https://electronics.stackexchange.com/questions/8443","electronics.stackexchange.com","urls.txt","urls.txt:5076","failed","403","The remote server returned an error: (403) Forbidden.",,,"unknown","12_forums_peer_review","5_engineering_forum_peer_review","peer_review","unknown","true","http_403","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_001514","https://electronics.stackexchange.com/questions/8444","https://electronics.stackexchange.com/questions/8444","electronics.stackexchange.com","urls.txt","urls.txt:5077","failed","403","The remote server returned an error: (403) Forbidden.",,,"unknown","12_forums_peer_review","5_engineering_forum_peer_review","peer_review","unknown","true","http_403","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_001515","https://electronics.stackexchange.com/questions/8445","https://electronics.stackexchange.com/questions/8445","electronics.stackexchange.com","urls.txt","urls.txt:5078","failed","403","The remote server returned an error: (403) Forbidden.",,,"unknown","12_forums_peer_review","5_engineering_forum_peer_review","peer_review","unknown","true","http_403","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_001516","https://electronics.stackexchange.com/questions/8446","https://electronics.stackexchange.com/questions/8446","electronics.stackexchange.com","urls.txt","urls.txt:5079","failed","403","The remote server returned an error: (403) Forbidden.",,,"unknown","12_forums_peer_review","5_engineering_forum_peer_review","peer_review","unknown","true","http_403","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_001517","https://electronics.stackexchange.com/questions/8447","https://electronics.stackexchange.com/questions/8447","electronics.stackexchange.com","urls.txt","urls.txt:5080","failed","403","The remote server returned an error: (403) Forbidden.",,,"unknown","12_forums_peer_review","5_engineering_forum_peer_review","peer_review","unknown","true","http_403","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_001518","https://electronics.stackexchange.com/questions/8448","https://electronics.stackexchange.com/questions/8448","electronics.stackexchange.com","urls.txt","urls.txt:5081","failed","403","The remote server returned an error: (403) Forbidden.",,,"unknown","12_forums_peer_review","5_engineering_forum_peer_review","peer_review","unknown","true","http_403","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_001519","https://electronics.stackexchange.com/questions/8449","https://electronics.stackexchange.com/questions/8449","electronics.stackexchange.com","urls.txt","urls.txt:5082","failed","403","The remote server returned an error: (403) Forbidden.",,,"unknown","12_forums_peer_review","5_engineering_forum_peer_review","peer_review","unknown","true","http_403","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_001520","https://electronics.stackexchange.com/questions/8450","https://electronics.stackexchange.com/questions/8450","electronics.stackexchange.com","urls.txt","urls.txt:5083","failed","403","The remote server returned an error: (403) Forbidden.",,,"unknown","12_forums_peer_review","5_engineering_forum_peer_review","peer_review","unknown","true","http_403","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_001521","https://electronics.stackexchange.com/questions/8451","https://electronics.stackexchange.com/questions/8451","electronics.stackexchange.com","urls.txt","urls.txt:5084","failed","403","The remote server returned an error: (403) Forbidden.",,,"unknown","12_forums_peer_review","5_engineering_forum_peer_review","peer_review","unknown","true","http_403","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_001522","https://electronics.stackexchange.com/questions/8452","https://electronics.stackexchange.com/questions/8452","electronics.stackexchange.com","urls.txt","urls.txt:5085","failed","403","The remote server returned an error: (403) Forbidden.",,,"unknown","12_forums_peer_review","5_engineering_forum_peer_review","peer_review","unknown","true","http_403","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_001523","https://electronics.stackexchange.com/questions/8453","https://electronics.stackexchange.com/questions/8453","electronics.stackexchange.com","urls.txt","urls.txt:5086","failed","403","The remote server returned an error: (403) Forbidden.",,,"unknown","12_forums_peer_review","5_engineering_forum_peer_review","peer_review","unknown","true","http_403","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_001524","https://electronics.stackexchange.com/questions/8454","https://electronics.stackexchange.com/questions/8454","electronics.stackexchange.com","urls.txt","urls.txt:5087","failed","403","The remote server returned an error: (403) Forbidden.",,,"unknown","12_forums_peer_review","5_engineering_forum_peer_review","peer_review","unknown","true","http_403","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_001525","https://electronics.stackexchange.com/questions/8455","https://electronics.stackexchange.com/questions/8455","electronics.stackexchange.com","urls.txt","urls.txt:5088","failed","403","The remote server returned an error: (403) Forbidden.",,,"unknown","12_forums_peer_review","5_engineering_forum_peer_review","peer_review","unknown","true","http_403","2026-05-10T09:01:13","2026-05-10T07:53:54",,
