source_file,referenced_path,exists_yes_no,fix_needed
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,02_HISTORY\uncertainty_logs\README.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,02_HISTORY\uncertainty_logs\SCHEMATIC_TO_PCB_GATE_SYSTEM_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,02_HISTORY\uncertainty_logs\STARTUP_CLOSEOUT_INDEX_WIRING_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,02_HISTORY\uncertainty_logs\STM32F1_PILOT_CONTENT_COMPLETION_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,02_HISTORY\uncertainty_logs\STM32_DATASHEET_TREE_CONTENT_COMPLETION_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,02_HISTORY\uncertainty_logs\STM32_SOURCE_LINK_RESEARCH_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,02_HISTORY\uncertainty_logs\STRUCTURE_EXPANSION_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,02_HISTORY\uncertainty_logs\SUPPLIER_CONNECTOR_STUBS_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,02_HISTORY\uncertainty_logs\SUPPLIER_DATASHEET_FOOTPRINT_FINAL_AUDIT_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,02_HISTORY\uncertainty_logs\SUPPLIER_FOOTPRINT_MATCH_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,02_HISTORY\uncertainty_logs\SUPPLIER_INGESTION_SYSTEM_REVALIDATION_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,02_HISTORY\uncertainty_logs\SUPPLIER_INGESTION_SYSTEM_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,02_HISTORY\uncertainty_logs\TEST_EXAMPLES_BENCHMARKS_SETUP_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\COMMAND_LINK_VERIFIED_REFERENCE\history\quality_gate_failures\README.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\COMMAND_LINK_VERIFIED_REFERENCE\history\uncertainty_logs\README.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\COMMAND_LINK_VERIFIED_REFERENCE\memory\OPEN_DESIGN_RISKS.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\COMMAND_LINK_VERIFIED_REFERENCE\memory\PROJECT_HALLUCINATION_RISKS.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\COMMAND_LINK_VERIFIED_REFERENCE\memory\PROJECT_UNVERIFIED_CLAIMS.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\issue_logs\COPPER_ZONE_STRATEGY_BLOCKED_NO_PCB.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\issue_logs\EXAMPLE_ONLY_USB_C_CONNECTOR_FOOTPRINT_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\issue_logs\EXAMPLE_ONLY_USB_C_EXACT_FOOTPRINT_REVIEW_REQUIRED.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\issue_logs\FINAL_PCB_VERIFICATION_BEFORE_FAB_BLOCKED.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\issue_logs\FOOTPRINT_PACKAGE_AUDIT_OPEN_ISSUES.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\issue_logs\HOLE_PAD_VIA_STRATEGY_BLOCKED_NO_PCB.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\issue_logs\NOT_FINAL_FAB_EXPORT_BLOCKED.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\issue_logs\PCB_CRITICAL_NETS_ROUTING_BLOCKED_NO_PCB.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\issue_logs\PCB_FULL_ROUTING_BLOCKED_CRITICAL_ROUTING_FAIL.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\issue_logs\PCB_MECHANICAL_SETUP_BLOCKED_BY_NO_BOARD_SIZE.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\issue_logs\PCB_PLACEMENT_PASS_1_BLOCKED_NO_PCB.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\issue_logs\PCB_PLACEMENT_PASS_2_BLOCKED_NO_PCB.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\issue_logs\PCB_ROUTING_PLAN_BLOCKED_NO_PCB.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\issue_logs\PCB_UPDATE_FROM_SCHEMATIC_BLOCKED_BY_GATE.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\issue_logs\SCHEMATIC_ELECTRICAL_BLOCKERS_REMAIN_OPEN.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\issue_logs\SCHEMATIC_TO_PCB_GATE_BLOCKED.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\quality_gate_failures\COPPER_ZONE_STRATEGY_BLOCKED_NO_PCB.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\quality_gate_failures\EXAMPLE_ONLY_USB_C_UNVERIFIED_FOOTPRINT_GATE_FAILURE.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\quality_gate_failures\FINAL_PCB_VERIFICATION_BEFORE_FAB_BLOCKED.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\quality_gate_failures\FOOTPRINT_PACKAGE_AUDIT_QUALITY_GATE_FAILURE.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\quality_gate_failures\HOLE_PAD_VIA_STRATEGY_BLOCKED_NO_PCB.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\quality_gate_failures\NOT_FINAL_FAB_EXPORT_BLOCKED.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\quality_gate_failures\PCB_CRITICAL_NETS_ROUTING_BLOCKED_NO_PCB.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\quality_gate_failures\PCB_FULL_ROUTING_BLOCKED_CRITICAL_ROUTING_FAIL.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\quality_gate_failures\PCB_MECHANICAL_SETUP_BLOCKED_BY_NO_BOARD_SIZE.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\quality_gate_failures\PCB_PLACEMENT_PASS_1_BLOCKED_NO_PCB.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\quality_gate_failures\PCB_PLACEMENT_PASS_2_BLOCKED_NO_PCB.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\quality_gate_failures\PCB_ROUTING_PLAN_BLOCKED_NO_PCB.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\quality_gate_failures\PCB_UPDATE_FROM_SCHEMATIC_BLOCKED_BY_GATE.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\quality_gate_failures\README.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\uncertainty_logs\COPPER_ZONE_STRATEGY_BLOCKED_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\uncertainty_logs\EXAMPLE_ONLY_USB_C_UNVERIFIED_FOOTPRINT_UNCERTAINTY.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\uncertainty_logs\FINAL_PCB_VERIFICATION_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\uncertainty_logs\FOOTPRINT_PACKAGE_AUDIT_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\uncertainty_logs\HOLE_PAD_VIA_STRATEGY_BLOCKED_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\uncertainty_logs\NOT_FINAL_FAB_EXPORT_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\uncertainty_logs\PCB_CRITICAL_NETS_ROUTING_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\uncertainty_logs\PCB_FULL_ROUTING_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\uncertainty_logs\PCB_MECHANICAL_SETUP_BLOCKED_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\uncertainty_logs\PCB_PLACEMENT_PASS_1_BLOCKED_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\uncertainty_logs\PCB_PLACEMENT_PASS_2_BLOCKED_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\uncertainty_logs\PCB_ROUTING_PLAN_BLOCKED_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\uncertainty_logs\PCB_UPDATE_FROM_SCHEMATIC_BLOCKED_UNCERTAINTY_LOG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\uncertainty_logs\README.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\history\user_corrections\EXAMPLE_ONLY_USB_C_CONNECTOR_FOOTPRINT_WRONG.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\memory\OPEN_DESIGN_RISKS.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\memory\PROJECT_HALLUCINATION_RISKS.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\memory\PROJECT_UNVERIFIED_CLAIMS.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_KNOWN_PROBLEMS.md,This startup file summarizes risk signals so the next AI agent sees what not to repeat,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_PROJECT.md,01_MEMORY\COMPONENT_PREFERENCES.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_PROJECT.md,01_MEMORY\DESIGN_RULES_MEMORY.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_PROJECT.md,01_MEMORY\FAB_HOUSE_PREFERENCES.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_PROJECT.md,01_MEMORY\GLOBAL_MEMORY.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_PROJECT.md,01_MEMORY\projects\ESP32_CSI_WIFI_NODE\PROJECT_MEMORY.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_PROJECT.md,02_HISTORY\command_logs\ESP32_CSI_WIFI_NODE_SCHEMATIC_ELECTRICAL_BLOCKERS_COMMANDS.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_PROJECT.md,02_HISTORY\design_reviews\ESP32_CSI_WIFI_NODE_SCHEMATIC_DRAFT_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_PROJECT.md,02_HISTORY\erc_drc_reports\ESP32_CSI_WIFI_NODE_SCHEMATIC_DRAFT_ERC.txt`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_PROJECT.md,02_HISTORY\project_history\ESP32_CSI_WIFI_NODE`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_PROJECT.md,02_HISTORY\sessions\ESP32_CSI_WIFI_NODE_COMPONENT_SELECTION_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_PROJECT.md,02_HISTORY\sessions\ESP32_CSI_WIFI_NODE_SCHEMATIC_DRAFT_CREATED.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_PROJECT.md,02_HISTORY\sessions\ESP32_CSI_WIFI_NODE_SCHEMATIC_ELECTRICAL_BLOCKERS_REVIEWED.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_PROJECT.md,02_HISTORY\sessions\ESP32_CSI_WIFI_NODE_WORKSPACE_CREATED.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_PROJECT.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\SCHEMATIC_ELECTRICAL_AUDIT.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_PROJECT.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\kicad`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_PROJECT.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\reports\SCHEMATIC_TO_PCB_GATE_STATUS.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/CURRENT_PROJECT.md,99_BACKUPS/pre_codex_edits/`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/FAILED_ATTEMPT_CAPTURE_RULES.md,02_HISTORY/failed_attempts/`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/FAILED_ATTEMPT_CAPTURE_RULES.md,history/failed_attempts/,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/FOLDER_ROUTING_RULES.md,00_CODEX_START/`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/FOLDER_ROUTING_RULES.md,01_MEMORY/MASTER_MEMORY_INDEX.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/FOLDER_ROUTING_RULES.md,01_MEMORY/`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/FOLDER_ROUTING_RULES.md,02_HISTORY/MASTER_HISTORY_INDEX.md`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/FOLDER_ROUTING_RULES.md,02_HISTORY/`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/FOLDER_ROUTING_RULES.md,03_TOOLS/`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/FOLDER_ROUTING_RULES.md,03_TOOLS/scripts/indexing/`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/FOLDER_ROUTING_RULES.md,04_KICAD_PROJECTS/`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/FOLDER_ROUTING_RULES.md,05_OUTPUTS/`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/FOLDER_ROUTING_RULES.md,06_DATASHEETS/`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/FOLDER_ROUTING_RULES.md,07_REFERENCE_DESIGNS/`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/FOLDER_ROUTING_RULES.md,08_COMPONENT_DATABASE/`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/FOLDER_ROUTING_RULES.md,09_ACCURACY_ENGINE/`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/FOLDER_ROUTING_RULES.md,10_KNOWLEDGE_BASE/`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/FOLDER_ROUTING_RULES.md,11_LIBRARY_FACTORY/`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/FOLDER_ROUTING_RULES.md,12_REFERENCE_DESIGN_LIBRARY/`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/FOLDER_ROUTING_RULES.md,13_PART_INGESTION/`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/FOLDER_ROUTING_RULES.md,14_LAYOUT_AUTOMATION/`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/FOLDER_ROUTING_RULES.md,15_BENCHMARKS/`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/FOLDER_ROUTING_RULES.md,16_INSTALLER/`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/FOLDER_ROUTING_RULES.md,17_RELEASE_BUILD/`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/FOLDER_ROUTING_RULES.md,18_PUBLIC_DOCS/`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/FOLDER_ROUTING_RULES.md,19_TEST_PROJECTS/`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/FOLDER_ROUTING_RULES.md,20_CI_CD/`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/FOLDER_ROUTING_RULES.md,21_LICENSE_ATTRIBUTION/`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/FOLDER_ROUTING_RULES.md,22_SECURITY/`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/FOLDER_ROUTING_RULES.md,23_PACKAGE_PROFILES/`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/FOLDER_ROUTING_RULES.md,24_FAB_PROFILES/`,no,"Create referenced file, fix path, or remove stale reference."
00_CODEX_START/FOLDER_ROUTING_RULES.md,25_VENDOR_DATABASE/`,no,"Create referenced file, fix path, or remove stale reference."
